numeroDeSerie,nombre,descripcion,color,idGimnasio
TCP-480,Clean from Blocks,https://www.bodybuilding.com/exercises/clean-from-blocks,rojo,12
TCP-481,Incline Hammer Curls,https://www.bodybuilding.com/exercises/incline-hammer-curls,rojo,12
TCP-482,Straight-bar wrist roll-up,https://www.bodybuilding.com/exercises/wrist-rotations-with-straight-bar,rojo,12
TCP-483,Barbell glute bridge,https://www.bodybuilding.com/exercises/barbell-glute-bridge,verde,12
TCP-484,Clean and press,https://www.bodybuilding.com/exercises/clean-and-press,verde,12
TCP-485,Triceps dip,https://www.bodybuilding.com/exercises/dips-triceps-version,verde,12
TCP-486,Dumbbell farmer's walk,https://www.bodybuilding.com/exercises/farmers-walk,verde,12
TCP-487,Palms-up wrist curl over bench,https://www.bodybuilding.com/exercises/palms-up-barbell-wrist-curl-over-a-bench,rojo,12
TCP-488,Barbell Full Squat,https://www.bodybuilding.com/exercises/barbell-full-squat,rojo,12
TCP-489,Barbell deficit deadlift,https://www.bodybuilding.com/exercises/deficit-deadlift,rojo,12
TCP-490,Barbell Deadlift,https://www.bodybuilding.com/exercises/barbell-deadlift,rojo,12
TCP-491,Single-arm palm-in dumbbell shoulder press,https://www.bodybuilding.com/exercises/standing-palm-in-one-arm-dumbbell-press,rojo,12
TCP-492,Romanian Deadlift With Dumbbells,https://www.bodybuilding.com/exercises/romanian-deadlift-with-dumbbells,rojo,12
TCP-493,Tire flip,https://www.bodybuilding.com/exercises/tire-flip,rojo,12
TCP-494,Clean Deadlift,https://www.bodybuilding.com/exercises/clean-deadlift,rojo,12
TCP-495,Elbow plank,https://www.bodybuilding.com/exercises/plank,rojo,12
TCP-496,Bottoms Up,https://www.bodybuilding.com/exercises/bottoms-up,rojo,12
TCP-497,Barbell back squat to box,https://www.bodybuilding.com/exercises/box-squat,rojo,12
TCP-498,Clean and jerk,https://www.bodybuilding.com/exercises/clean-and-jerk,rojo,12
TCP-499,Single-arm kettlebell push-press,https://www.bodybuilding.com/exercises/one-arm-kettlebell-push-press,rojo,12
TCP-500,Push-press,https://www.bodybuilding.com/exercises/push-press,rojo,12
TCP-501,Suspended ab fall-out,https://www.bodybuilding.com/exercises/suspended-fallout,rojo,12
TCP-502,Military press,https://www.bodybuilding.com/exercises/standing-military-press,rojo,13
TCP-503,Power snatch-,https://www.bodybuilding.com/exercises/snatch,amarillo,13
TCP-504,Sumo deadlift,https://www.bodybuilding.com/exercises/sumo-deadlift,amarillo,13
TCP-505,Hang Clean,https://www.bodybuilding.com/exercises/hang-clean,amarillo,13
TCP-506,Dumbbell V-Sit Cross Jab,https://www.bodybuilding.com/exercises/dumbbell-v-sit-cross-jab,amarillo,13
TCP-507,Reverse Band Box Squat,https://www.bodybuilding.com/exercises/reverse-band-box-squat,amarillo,13
TCP-508,Standing palms-in shoulder press,https://www.bodybuilding.com/exercises/standing-palms-in-dumbbell-press,amarillo,13
TCP-509,Standing cable low-to-high twist,https://www.bodybuilding.com/exercises/standing-cable-lift,amarillo,13
TCP-510,Decline EZ-bar skullcrusher,https://www.bodybuilding.com/exercises/decline-ez-bar-triceps-extension,rojo,13
TCP-511,Standing behind-the-back wrist curl,https://www.bodybuilding.com/exercises/standing-palms-up-barbell-behind-the-back-wrist-curl,rojo,13
TCP-512,Seated finger curl,https://www.bodybuilding.com/exercises/finger-curls,rojo,13
TCP-513,Wide-grip barbell curl,https://www.bodybuilding.com/exercises/wide-grip-standing-barbell-curl,rojo,13
TCP-514,Dumbbell spell caster,https://www.bodybuilding.com/exercises/spell-caster,rojo,13
TCP-515,Dumbbell floor press,https://www.bodybuilding.com/exercises/dumbbell-floor-press,rojo,13
TCP-516,Lying Face Down Plate Neck Resistance,https://www.bodybuilding.com/exercises/lying-face-down-plate-neck-resistance,rojo,13
TCP-517,Pullups,https://www.bodybuilding.com/exercises/pullups,rojo,13
TCP-518,Decline reverse crunch,https://www.bodybuilding.com/exercises/decline-reverse-crunch,rojo,13
TCP-519,Dumbbell Bench Press,https://www.bodybuilding.com/exercises/dumbbell-bench-press,rojo,13
TCP-520,Jumping rope,https://www.bodybuilding.com/exercises/rope-jumping,verde,13
TCP-521,Seated barbell shoulder press,https://www.bodybuilding.com/exercises/seated-barbell-military-press,verde,13
TCP-522,EZ-bar spider curl,https://www.bodybuilding.com/exercises/spider-curl,verde,13
TCP-523,Smith machine shrug,https://www.bodybuilding.com/exercises/smith-machine-shrug,verde,13
TCP-524,Smith Machine Calf Raise,https://www.bodybuilding.com/exercises/smith-machine-calf-raise,rojo,14
TCP-525,Romanian Deadlift from Deficit,https://www.bodybuilding.com/exercises/romanian-deadlift-from-deficit,rojo,14
TCP-526,Power Snatch,https://www.bodybuilding.com/exercises/power-snatch,rojo,14
TCP-527,Pushups,https://www.bodybuilding.com/exercises/pushups,rojo,14
TCP-528,Barbell walking lunge,https://www.bodybuilding.com/exercises/barbell-walking-lunge,rojo,14
TCP-529,Front Squats With Two Kettlebells,https://www.bodybuilding.com/exercises/front-squats-with-two-kettlebells,rojo,14
TCP-530,Spider crawl,https://www.bodybuilding.com/exercises/spider-crawl,rojo,14
TCP-531,Power Clean from Blocks,https://www.bodybuilding.com/exercises/power-clean-from-blocks,rojo,14
TCP-532,Single Leg Push-off,https://www.bodybuilding.com/exercises/single-leg-push-off,rojo,14
TCP-533,Hip Circles (Prone),https://www.bodybuilding.com/exercises/hip-circles-prone,rojo,14
TCP-534,Reverse-grip bent-over row,https://www.bodybuilding.com/exercises/reverse-grip-bent-over-rows,rojo,14
TCP-535,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,https://www.bodybuilding.com/exercises/seated-two-arm-palms-up-low-pulley-wrist-curl,rojo,14
TCP-536,Back extension,https://www.bodybuilding.com/exercises/hyperextensions-back-extensions,rojo,14
TCP-537,Close-grip bench press,https://www.bodybuilding.com/exercises/close-grip-barbell-bench-press,rojo,14
TCP-538,Cocoons,https://www.bodybuilding.com/exercises/cocoons,rojo,14
TCP-539,Cross-Body Crunch,https://www.bodybuilding.com/exercises/cross-body-crunch,rojo,14
TCP-540,Dumbbell Flyes,https://www.bodybuilding.com/exercises/dumbbell-flyes,rojo,14
TCP-541,Hammer Curls,https://www.bodybuilding.com/exercises/hammer-curls,rojo,14
TCP-542,Incline dumbbell bench press,https://www.bodybuilding.com/exercises/incline-dumbbell-press,rojo,14
TCP-543,Low-cable cross-over,https://www.bodybuilding.com/exercises/low-cable-crossover,rojo,14
TCP-544,Single-arm high-cable side bend,https://www.bodybuilding.com/exercises/one-arm-high-pulley-cable-side-bends,rojo,14
TCP-545,Seated Dumbbell Press,https://www.bodybuilding.com/exercises/seated-dumbbell-press,rojo,14
TCP-546,Standing dumbbell shoulder press,https://www.bodybuilding.com/exercises/standing-dumbbell-press,rojo,14
TCP-547,Single Leg Push-off,https://www.bodybuilding.com/exercises/single-leg-push-off,verde,14
TCP-548,Hip Circles (Prone),https://www.bodybuilding.com/exercises/hip-circles-prone,verde,14
TCP-549,Reverse-grip bent-over row,https://www.bodybuilding.com/exercises/reverse-grip-bent-over-rows,verde,14
TCP-550,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,https://www.bodybuilding.com/exercises/seated-two-arm-palms-up-low-pulley-wrist-curl,verde,14
TCP-551,Back extension,https://www.bodybuilding.com/exercises/hyperextensions-back-extensions,rojo,14
TCP-552,Close-grip bench press,https://www.bodybuilding.com/exercises/close-grip-barbell-bench-press,rojo,14
TCP-553,Cocoons,https://www.bodybuilding.com/exercises/cocoons,rojo,14
TCP-554,Cross-Body Crunch,https://www.bodybuilding.com/exercises/cross-body-crunch,rojo,14
TCP-555,Dumbbell Flyes,https://www.bodybuilding.com/exercises/dumbbell-flyes,rojo,14
TCP-556,Hammer Curls,https://www.bodybuilding.com/exercises/hammer-curls,rojo,14
TCP-557,Incline dumbbell bench press,https://www.bodybuilding.com/exercises/incline-dumbbell-press,rojo,14
TCP-558,Seated Dumbbell Press,https://www.bodybuilding.com/exercises/seated-dumbbell-press,rojo,14
TCP-559,Standing dumbbell shoulder press,https://www.bodybuilding.com/exercises/standing-dumbbell-press,rojo,14
TCP-560,EZ-Bar Curl,https://www.bodybuilding.com/exercises/ez-bar-curl,rojo,14
TCP-561,Olympic Squat,https://www.bodybuilding.com/exercises/olympic-squat-,rojo,14
TCP-562,Natural Glute Ham Raise,https://www.bodybuilding.com/exercises/natural-glute-ham-raise,rojo,14
TCP-563,Axle Deadlift,https://www.bodybuilding.com/exercises/axle-deadlift,rojo,14
TCP-564,Zottman Curl,https://www.bodybuilding.com/exercises/zottman-curl,rojo,14
TCP-565,Glute ham raise-,https://www.bodybuilding.com/exercises/floor-glute-ham-raise,rojo,14
TCP-566,Single-arm lateral raise,https://www.bodybuilding.com/exercises/one-arm-side-laterals,rojo,14
TCP-567,Power Partials,https://www.bodybuilding.com/exercises/power-partials,rojo,14
TCP-568,Leverage Shrug,https://www.bodybuilding.com/exercises/leverage-shrug,rojo,14
TCP-569,Cable V-bar push-down,https://www.bodybuilding.com/exercises/triceps-pushdown-v-bar-attachment,rojo,14
TCP-570,Wrist Roller,https://www.bodybuilding.com/exercises/wrist-roller,rojo,14
TCP-571,Incline dumbbell reverse fly,https://www.bodybuilding.com/exercises/reverse-flyes,rojo,14
TCP-572,Stair climber,https://www.bodybuilding.com/exercises/step-mill,rojo,14
TCP-573,Elbow-to-knee crunch,https://www.bodybuilding.com/exercises/elbow-to-knee,rojo,14
TCP-574,Kettlebell Pistol Squat,https://www.bodybuilding.com/exercises/kettlebell-pistol-squat,rojo,14
TCP-575,Overhead dumbbell front raise,https://www.bodybuilding.com/exercises/standing-dumbbell-straight-arm-front-delt-raise-above-head,rojo,14
TCP-576,Biceps curl to shoulder press,https://www.bodybuilding.com/exercises/biceps-curl-to-shoulder-press,rojo,14
TCP-577,Weighted bench dip,https://www.bodybuilding.com/exercises/weighted-bench-dip,rojo,14
TCP-578,Barbell Hip Thrust,https://www.bodybuilding.com/exercises/barbell-hip-thrust,rojo,14
TCP-579,Forward lunge,https://www.bodybuilding.com/exercises/bodyweight-lunge,rojo,14
TCP-580,Barbell Bench Press - Medium Grip,https://www.bodybuilding.com/exercises/barbell-bench-press-medium-grip,rojo,14
TCP-581,Chest dip,https://www.bodybuilding.com/exercises/dips-chest-version,rojo,14
TCP-582,Seated dumbbell shoulder press,https://www.bodybuilding.com/exercises/dumbbell-shoulder-press,rojo,14
TCP-583,Barbell Curl,https://www.bodybuilding.com/exercises/barbell-curl,rojo,14
TCP-584,EZ-Bar Skullcrusher,https://www.bodybuilding.com/exercises/ez-bar-skullcrusher,rojo,14
TCP-585,One-Arm Dumbbell Row,https://www.bodybuilding.com/exercises/one-arm-dumbbell-row,amarillo,14
TCP-586,Alternating standing shoulder press,https://www.bodybuilding.com/exercises/standing-alternating-dumbbell-press,amarillo,14
TCP-587,Concentration curl,https://www.bodybuilding.com/exercises/concentration-curls,amarillo,14
TCP-588,Decline Crunch,https://www.bodybuilding.com/exercises/decline-crunch,amarillo,14
TCP-589,Decline Dumbbell Flyes,https://www.bodybuilding.com/exercises/decline-dumbbell-flyes,amarillo,15
TCP-590,Single-arm incline rear delt raise,https://www.bodybuilding.com/exercises/dumbbell-lying-one-arm-rear-lateral-raise,amarillo,15
TCP-591,Alternating dumbbell front raise,https://www.bodybuilding.com/exercises/front-dumbbell-raise,amarillo,15
TCP-592,Hanging toes-to-bar,https://www.bodybuilding.com/exercises/hanging-pike,rojo,15
TCP-593,Narrow-stance squat,https://www.bodybuilding.com/exercises/narrow-stance-squats,rojo,15
TCP-594,Kneeling cable oblique crunch,https://www.bodybuilding.com/exercises/oblique-cable-crunch,rojo,15
TCP-595,Reverse Grip Triceps Pushdown,https://www.bodybuilding.com/exercises/reverse-grip-triceps-pushdown,rojo,15
TCP-596,Bear crawl sled drag,https://www.bodybuilding.com/exercises/bear-crawl-sled-drags-,verde,15
TCP-597,Rocky Pull-Ups/Pulldowns,https://www.bodybuilding.com/exercises/rocky-pull-upspulldowns,verde,15
TCP-598,Snatch-Grip Behind-The-Neck Overhead Press,https://www.bodybuilding.com/exercises/snatch-grip-behind-the-neck-overhead-press,verde,15
TCP-599,Box Squat with Bands,https://www.bodybuilding.com/exercises/box-squat-with-bands,verde,15
TCP-600,Flexor Incline Dumbbell Curls,https://www.bodybuilding.com/exercises/flexor-incline-dumbbell-curls,rojo,15
TCP-601,Seated One-Arm Dumbbell Palms-Up Wrist Curl,https://www.bodybuilding.com/exercises/seated-one-arm-dumbbell-palms-up-wrist-curl,rojo,15
TCP-602,Thigh adductor,https://www.bodybuilding.com/exercises/thigh-adductor,rojo,15
TCP-603,Machine Bicep Curl,https://www.bodybuilding.com/exercises/machine-bicep-curl,rojo,15
TCP-604,Seated Palms-Down Barbell Wrist Curl,https://www.bodybuilding.com/exercises/seated-palms-down-barbell-wrist-curl,rojo,15
TCP-605,Single-arm incline rear delt raise,https://www.bodybuilding.com/exercises/dumbbell-lying-one-arm-rear-lateral-raise,rojo,15
TCP-606,Alternating dumbbell front raise,https://www.bodybuilding.com/exercises/front-dumbbell-raise,rojo,15
TCP-607,Hanging toes-to-bar,https://www.bodybuilding.com/exercises/hanging-pike,rojo,15
TCP-608,Narrow-stance squat,https://www.bodybuilding.com/exercises/narrow-stance-squats,rojo,15
TCP-609,Kneeling cable oblique crunch,https://www.bodybuilding.com/exercises/oblique-cable-crunch,rojo,15
TCP-610,Reverse Grip Triceps Pushdown,https://www.bodybuilding.com/exercises/reverse-grip-triceps-pushdown,rojo,15
TCP-611,Bear crawl sled drag,https://www.bodybuilding.com/exercises/bear-crawl-sled-drags-,rojo,15
TCP-612,Rocky Pull-Ups/Pulldowns,https://www.bodybuilding.com/exercises/rocky-pull-upspulldowns,rojo,15
TCP-613,Snatch-Grip Behind-The-Neck Overhead Press,https://www.bodybuilding.com/exercises/snatch-grip-behind-the-neck-overhead-press,amarillo,15
TCP-614,Box Squat with Bands,https://www.bodybuilding.com/exercises/box-squat-with-bands,amarillo,15
TCP-615,Flexor Incline Dumbbell Curls,https://www.bodybuilding.com/exercises/flexor-incline-dumbbell-curls,amarillo,15
TCP-616,Seated One-Arm Dumbbell Palms-Up Wrist Curl,https://www.bodybuilding.com/exercises/seated-one-arm-dumbbell-palms-up-wrist-curl,amarillo,15
TCP-617,Machine Bicep Curl,https://www.bodybuilding.com/exercises/machine-bicep-curl,amarillo,15
TCP-618,Seated Palms-Down Barbell Wrist Curl,https://www.bodybuilding.com/exercises/seated-palms-down-barbell-wrist-curl,amarillo,15
TCP-619,Car driver,https://www.bodybuilding.com/exercises/car-drivers,amarillo,16
TCP-620,Alternating Deltoid Raise,https://www.bodybuilding.com/exercises/alternating-deltoid-raise,rojo,16
TCP-621,Hanging Oblique Knee Raise,https://www.bodybuilding.com/exercises/hanging-oblique-knee-raise,rojo,16
TCP-622,Bodyweight Flyes,https://www.bodybuilding.com/exercises/bodyweight-flyes,rojo,16
TCP-623,Standing Calf Raises,https://www.bodybuilding.com/exercises/standing-calf-raises,rojo,16
TCP-624,Push-Ups - Close Triceps Position,https://www.bodybuilding.com/exercises/push-ups-close-triceps-position,rojo,16
TCP-625,One-Arm Long Bar Row,https://www.bodybuilding.com/exercises/one-arm-long-bar-row,rojo,16
TCP-626,Overhead cable curl,https://www.bodybuilding.com/exercises/overhead-cable-curl,verde,16
TCP-627,Single-dumbbell front raise,https://www.bodybuilding.com/exercises/single-dumbbell-raise,verde,16
TCP-628,Incline cable chest fly,https://www.bodybuilding.com/exercises/incline-cable-flye,verde,16
TCP-629,Single-leg depth squat,https://www.bodybuilding.com/exercises/single-leg-high-box-squat,verde,16
TCP-630,Dumbbell suitcase crunch,https://www.bodybuilding.com/exercises/weighted-suitcase-crunch,rojo,16
TCP-631,Plate Twist,https://www.bodybuilding.com/exercises/plate-twist,rojo,16
TCP-632,Single-leg cable hip extension,https://www.bodybuilding.com/exercises/one-legged-cable-kickback,rojo,16
TCP-633,Weighted Jump Squat,https://www.bodybuilding.com/exercises/weighted-jump-squat-,rojo,16
TCP-634,Squat with Chains,https://www.bodybuilding.com/exercises/squat-with-chains,rojo,16
TCP-635,Gorilla Chin/Crunch,https://www.bodybuilding.com/exercises/gorilla-chincrunch,rojo,16
TCP-636,Kneeling cable triceps extension,https://www.bodybuilding.com/exercises/kneeling-cable-triceps-extension,rojo,16
TCP-637,Kneeling Cable Crunch With Alternating Oblique Twists,https://www.bodybuilding.com/exercises/kneeling-cable-crunch-with-alternating-oblique-twists,rojo,16
TCP-638,Bicycling,https://www.bodybuilding.com/exercises/bicycling,rojo,16
TCP-639,Arnold press,https://www.bodybuilding.com/exercises/arnold-dumbbell-press,rojo,16
TCP-640,Weighted Crunches,https://www.bodybuilding.com/exercises/weighted-crunches,rojo,16
TCP-641,Single-arm cable triceps extension,https://www.bodybuilding.com/exercises/cable-one-arm-tricep-extension,rojo,16
TCP-642,Barbell roll-out,https://www.bodybuilding.com/exercises/barbell-ab-rollout,rojo,16
TCP-643,Kneeling cable crunch,https://www.bodybuilding.com/exercises/cable-crunch,rojo,16
TCP-644,Exercise Ball Pull-In,https://www.bodybuilding.com/exercises/exercise-ball-pull-in,rojo,16
TCP-645,Hanging leg raise,https://www.bodybuilding.com/exercises/hanging-leg-raise,rojo,16
TCP-646,Barbell Ab Rollout - On Knees,https://www.bodybuilding.com/exercises/barbell-ab-rollout-on-knees,rojo,16
TCP-647,Barbell Squat,https://www.bodybuilding.com/exercises/barbell-squat,rojo,16
TCP-648,Decline barbell bench press,https://www.bodybuilding.com/exercises/decline-barbell-bench-press,rojo,16
TCP-649,Dumbbell Bicep Curl,https://www.bodybuilding.com/exercises/dumbbell-bicep-curl,rojo,16
TCP-650,Dumbbell Goblet Squat,https://www.bodybuilding.com/exercises/dumbbell-goblet-squat,rojo,16
TCP-651,Dumbbell squat,https://www.bodybuilding.com/exercises/dumbbell-squat,rojo,16
TCP-652,Barbell front squat,https://www.bodybuilding.com/exercises/front-barbell-squat,rojo,16
TCP-653,Close-grip pull-down,https://www.bodybuilding.com/exercises/v-bar-pulldown,rojo,16
TCP-654,Triceps Pushdown - Rope Attachment,https://www.bodybuilding.com/exercises/triceps-pushdown-rope-attachment,rojo,16
TCP-655,Side-to-side box skip,https://www.bodybuilding.com/exercises/side-to-side-box-shuffle,rojo,16
TCP-656,Smith machine shoulder press,https://www.bodybuilding.com/exercises/smith-machine-overhead-shoulder-press,rojo,16
TCP-657,Seated triceps press,https://www.bodybuilding.com/exercises/seated-triceps-press,rojo,16
TCP-658,Dumbbell Lying Supination,https://www.bodybuilding.com/exercises/dumbbell-lying-supination,rojo,16
TCP-659,Pull-up,https://www.bodybuilding.com/exercises/wide-grip-pull-up,rojo,16
TCP-660,Wide-grip bench press,https://www.bodybuilding.com/exercises/wide-grip-barbell-bench-press,amarillo,16
TCP-661,Close-grip EZ-bar curl,https://www.bodybuilding.com/exercises/close-grip-ez-bar-curl,amarillo,16
TCP-662,T-Bar Row,https://www.bodybuilding.com/exercises/t-bar-row,amarillo,17
TCP-663,Bent Over Two-Arm Long Bar Row,https://www.bodybuilding.com/exercises/bent-over-two-arm-long-bar-row,amarillo,17
TCP-664,Muscle Up,https://www.bodybuilding.com/exercises/muscle-up,amarillo,17
TCP-665,Machine shoulder press,https://www.bodybuilding.com/exercises/leverage-shoulder-press,amarillo,17
TCP-666,Incline EZ-bar skullcrusher,https://www.bodybuilding.com/exercises/incline-barbell-triceps-extension,amarillo,17
TCP-667,Alternating sit-through with crunch,https://www.bodybuilding.com/exercises/bent-over-one-arm-long-bar-row,rojo,17
TCP-668,Wide-Grip Decline Barbell Bench Press,https://www.bodybuilding.com/exercises/wide-grip-decline-barbell-bench-press,rojo,17
TCP-669,Rower,https://www.bodybuilding.com/exercises/rowing-stationary,rojo,17
TCP-670,Snatch Deadlift,https://www.bodybuilding.com/exercises/snatch-deadlift,rojo,17
TCP-671,Front Plate Raise,https://www.bodybuilding.com/exercises/front-plate-raise,rojo,17
TCP-672,Decline Close-Grip Bench To Skull Crusher,https://www.bodybuilding.com/exercises/decline-close-grip-bench-to-skull-crusher,rojo,17
TCP-673,Lying Leg Curls,https://www.bodybuilding.com/exercises/lying-leg-curls,rojo,17
TCP-674,Cross-body hammer curl,https://www.bodybuilding.com/exercises/cross-body-hammer-curl,rojo,17
TCP-675,Shotgun row,https://www.bodybuilding.com/exercises/shotgun-row,rojo,17
TCP-676,Ab Roller,https://www.bodybuilding.com/exercises/ab-roller,rojo,17
TCP-677,Reverse-grip incline dumbbell bench press,https://www.bodybuilding.com/exercises/incline-dumbbell-press-reverse-grip,rojo,17
TCP-678,Leg Press,https://www.bodybuilding.com/exercises/leg-press,rojo,17
TCP-679,Stiff-Legged Dumbbell Deadlift,https://www.bodybuilding.com/exercises/stiff-legged-dumbbell-deadlift,verde,17
TCP-680,Cable Crossover,https://www.bodybuilding.com/exercises/cable-crossover,verde,17
TCP-681,Barbell Incline Bench Press Medium-Grip,https://www.bodybuilding.com/exercises/barbell-incline-bench-press-medium-grip,verde,17
TCP-682,Incline Dumbbell Flyes,https://www.bodybuilding.com/exercises/incline-dumbbell-flyes,verde,17
TCP-683,Seated Cable Rows,https://www.bodybuilding.com/exercises/seated-cable-rows,rojo,17
TCP-684,Tricep Dumbbell Kickback,https://www.bodybuilding.com/exercises/tricep-dumbbell-kickback,rojo,17
TCP-685,Otis-Up,https://www.bodybuilding.com/exercises/otis-up,rojo,18
TCP-686,Mountain climber,https://www.bodybuilding.com/exercises/mountain-climbers,rojo,18
TCP-687,Ab bicycle,https://www.bodybuilding.com/exercises/air-bike,rojo,18
TCP-688,Barbell forward lunge,https://www.bodybuilding.com/exercises/barbell-lunge,rojo,18
TCP-689,3/4 sit-up,https://www.bodybuilding.com/exercises/34-sit-up,rojo,18
TCP-690,Exercise ball leg curl,https://www.bodybuilding.com/exercises/ball-leg-curl,rojo,18
TCP-691,Glute bridge,https://www.bodybuilding.com/exercises/butt-lift-bridge,rojo,18
TCP-692,Close-Grip Front Lat Pulldown,https://www.bodybuilding.com/exercises/close-grip-front-lat-pulldown,rojo,18
TCP-693,Dip Machine,https://www.bodybuilding.com/exercises/dip-machine,rojo,18
TCP-694,Incline dumbbell row,https://www.bodybuilding.com/exercises/dumbbell-incline-row,rojo,18
TCP-695,Dumbbell Lunges,https://www.bodybuilding.com/exercises/dumbbell-lunges,rojo,18
TCP-696,Single-arm standing shoulder press,https://www.bodybuilding.com/exercises/dumbbell-one-arm-shoulder-press,rojo,18
TCP-697,Preacher Curl,https://www.bodybuilding.com/exercises/preacher-curl,rojo,18
TCP-698,Reverse crunch,https://www.bodybuilding.com/exercises/reverse-crunch,rojo,18
TCP-699,Standing Dumbbell Triceps Extension,https://www.bodybuilding.com/exercises/standing-dumbbell-triceps-extension,rojo,18
TCP-700,Elliptical trainer,https://www.bodybuilding.com/exercises/elliptical-trainer,rojo,18
TCP-701,Bodyweight squat,https://www.bodybuilding.com/exercises/bodyweight-squat,verde,18
TCP-702,Bent Over Two-Dumbbell Row With Palms In,https://www.bodybuilding.com/exercises/bent-over-two-dumbbell-row-with-palms-in,verde,18
TCP-703,Hex-bar deadlift,https://www.bodybuilding.com/exercises/trap-bar-deadlift,verde,18
TCP-704,Narrow-stance leg press,https://www.bodybuilding.com/exercises/narrow-stance-leg-press,verde,18
TCP-705,Single-leg glute bridge,https://www.bodybuilding.com/exercises/single-leg-glute-bridge,rojo,18
TCP-706,Barbell Curls Lying Against An Incline,https://www.bodybuilding.com/exercises/barbell-curls-lying-against-an-incline,rojo,18
TCP-707,Standing Hip Circles,https://www.bodybuilding.com/exercises/standing-hip-circles,rojo,18
TCP-708,Clam,https://www.bodybuilding.com/exercises/clam,rojo,18
TCP-709,Narrow Stance Hack Squats,https://www.bodybuilding.com/exercises/narrow-stance-hack-squats,rojo,18
TCP-710,Seated Close-Grip Concentration Barbell Curl,https://www.bodybuilding.com/exercises/seated-close-grip-concentration-barbell-curl,rojo,18
TCP-711,Dumbbell Lying Pronation,https://www.bodybuilding.com/exercises/dumbbell-lying-pronation,rojo,18
TCP-712,Smith machine box squat,https://www.bodybuilding.com/exercises/chair-squat,rojo,18
TCP-713,Drop Push,https://www.bodybuilding.com/exercises/drop-push,rojo,18
TCP-714,Upside-down pull-up,https://www.bodybuilding.com/exercises/bodyweight-mid-row,rojo,18
TCP-715,Reverse Barbell Preacher Curls,https://www.bodybuilding.com/exercises/reverse-barbell-preacher-curls,rojo,18
TCP-716,Close-grip EZ-bar bench press,https://www.bodybuilding.com/exercises/close-grip-ez-bar-press,rojo,18
TCP-717,Incline Push-Up,https://www.bodybuilding.com/exercises/incline-push-up,rojo,18
TCP-718,Hyperextensions With No Hyperextension Bench,https://www.bodybuilding.com/exercises/hyperextensions-with-no-hyperextension-bench,rojo,18
TCP-719,Dumbbell front raise,https://www.bodybuilding.com/exercises/front-two-dumbbell-raise,rojo,18
TCP-720,Parallel Bar Dip,https://www.bodybuilding.com/exercises/parallel-bar-dip,amarillo,18
TCP-721,Stairmaster,https://www.bodybuilding.com/exercises/stairmaster,amarillo,18
TCP-722,Double Leg Butt Kick,https://www.bodybuilding.com/exercises/double-leg-butt-kick,amarillo,19
TCP-723,Groiners,https://www.bodybuilding.com/exercises/groiners-,amarillo,19
TCP-724,Neck Press,https://www.bodybuilding.com/exercises/neck-press,amarillo,19
TCP-725,Broad jump,https://www.bodybuilding.com/exercises/standing-long-jump,amarillo,19
TCP-726,Machine Squat,https://www.bodybuilding.com/exercises/machine-squat,amarillo,19
TCP-727,V-bar pull-up,https://www.bodybuilding.com/exercises/v-bar-pullup,rojo,19
TCP-728,Ring dip,https://www.bodybuilding.com/exercises/ring-dips,rojo,19
TCP-729,Standing One-Arm Cable Curl,https://www.bodybuilding.com/exercises/standing-one-arm-cable-curl,rojo,19
TCP-730,Burpee,https://www.bodybuilding.com/exercises/burpee,rojo,19
TCP-731,Double-arm triceps kick-back,https://www.bodybuilding.com/exercises/standing-bent-over-two-arm-dumbbell-triceps-extension,rojo,19
TCP-732,Dumbbell reverse lunge,https://www.bodybuilding.com/exercises/dumbbell-rear-lunge,verde,19
TCP-733,Seated Calf Raise,https://www.bodybuilding.com/exercises/seated-calf-raise,verde,19
TCP-734,Standing dumbbell shrug,https://www.bodybuilding.com/exercises/dumbbell-shrug,verde,19
TCP-735,Calf Press On The Leg Press Machine,https://www.bodybuilding.com/exercises/calf-press-on-the-leg-press-machine,verde,19
TCP-736,Barbell step-up,https://www.bodybuilding.com/exercises/barbell-step-ups,rojo,19
TCP-737,Feet-elevated bench dip,https://www.bodybuilding.com/exercises/bench-dips,rojo,19
TCP-738,Bent Over Barbell Row,https://www.bodybuilding.com/exercises/bent-over-barbell-row,rojo,19
TCP-739,Crunches,https://www.bodybuilding.com/exercises/crunches,rojo,19
TCP-740,Dumbbell Alternate Bicep Curl,https://www.bodybuilding.com/exercises/dumbbell-alternate-bicep-curl,rojo,19
TCP-741,Bent-over dumbbell rear delt row,https://www.bodybuilding.com/exercises/dumbbell-rear-delt-row,rojo,19
TCP-742,External Rotation with Cable,https://www.bodybuilding.com/exercises/external-rotation-with-cable,rojo,19
TCP-743,Handstand push-up,https://www.bodybuilding.com/exercises/handstand-push-ups,rojo,19
TCP-744,Single-arm dumbbell preacher curl,https://www.bodybuilding.com/exercises/one-arm-dumbbell-preacher-curl,rojo,19
TCP-745,Step-up with knee raise,https://www.bodybuilding.com/exercises/step-up-with-knee-raise,rojo,19
TCP-746,Smith machine back squat,https://www.bodybuilding.com/exercises/smith-machine-squat,rojo,19
TCP-747,Incline dumbbell front raise,https://www.bodybuilding.com/exercises/front-incline-dumbbell-raise,rojo,19
